year,age,variable,value
1997.0,35,three,0.17
1998.0,35,three,0.16
1999.0,35,three,0.16161616161616163
1999.0,35,three,0.16161616161616163
2000.0,35,three,0.15151515151515152
2001.0,35,three,0.15151515151515152
2002.0,35,three,0.15
2003.0,35,three,0.14
2004.0,35,three,0.1414141414141414
2004.0,35,three,0.1414141414141414
2005.0,35,three,0.14
2006.0,35,three,0.13
2007.0,35,three,0.12
2008.0,35,three,0.12
2009.0,35,three,0.12121212121212122
2009.0,35,three,0.12121212121212122
2010.0,35,three,0.12
2011.0,35,three,0.12
2012.0,35,three,0.12
2013.0,35,three,0.13
2014.0,35,three,0.13
2014.0,35,three,0.13
2015.0,35,three,0.13
2016.0,35,three,0.13131313131313133
2017.0,35,three,0.14
2018.0,35,three,0.14
2019.0,35,three,0.13861386138613863
2019.0,35,three,0.13861386138613863
2020.0,35,three,0.14
2020.0,35,three,0.14
1956.0,36,three,0.15
1957.0,36,three,0.15151515151515152
1958.0,36,three,0.15
1959.0,36,three,0.15
1960.0,36,three,0.15
1960.0,36,three,0.15
1961.0,36,three,0.15151515151515152
1962.0,36,three,0.16
1963.0,36,three,0.16
1964.0,36,three,0.17
1965.0,36,three,0.17
1965.0,36,three,0.17
1966.0,36,three,0.18
1967.0,36,three,0.18181818181818182
1968.0,36,three,0.18811881188118812
1969.0,36,three,0.1919191919191919
1970.0,36,three,0.2
1970.0,36,three,0.2
1971.0,36,three,0.21
1972.0,36,three,0.21
1973.0,36,three,0.21
1974.0,36,three,0.21782178217821782
1975.0,36,three,0.21782178217821782
1975.0,36,three,0.21782178217821782
1976.0,36,three,0.2222222222222222
1977.0,36,three,0.22
1978.0,36,three,0.21
1979.0,36,three,0.21
1980.0,36,three,0.21
1980.0,36,three,0.21
1981.0,36,three,0.19801980198019803
1982.0,36,three,0.2
1983.0,36,three,0.19
1984.0,36,three,0.1919191919191919
1985.0,36,three,0.18
1985.0,36,three,0.18
1986.0,36,three,0.18
1987.0,36,three,0.18
1988.0,36,three,0.1782178217821782
1989.0,36,three,0.1782178217821782
1990.0,36,three,0.1782178217821782
1990.0,36,three,0.1782178217821782
1991.0,36,three,0.18
1992.0,36,three,0.18
1993.0,36,three,0.1782178217821782
1994.0,36,three,0.17
1995.0,36,three,0.1782178217821782
1995.0,36,three,0.1782178217821782
1996.0,36,three,0.18
1997.0,36,three,0.18181818181818182
1998.0,36,three,0.17
1999.0,36,three,0.16831683168316833
2000.0,36,three,0.16831683168316833
2000.0,36,three,0.16831683168316833
2001.0,36,three,0.16
2002.0,36,three,0.15841584158415842
2003.0,36,three,0.1485148514851485
2004.0,36,three,0.15
2005.0,36,three,0.1485148514851485
2005.0,36,three,0.1485148514851485
2006.0,36,three,0.14
2007.0,36,three,0.14
2008.0,36,three,0.13131313131313133
2009.0,36,three,0.13131313131313133
2010.0,36,three,0.12871287128712872
2010.0,36,three,0.12871287128712872
2011.0,36,three,0.13
2012.0,36,three,0.13
2013.0,36,three,0.13
2014.0,36,three,0.14
2015.0,36,three,0.13861386138613863
2015.0,36,three,0.13861386138613863
2016.0,36,three,0.13861386138613863
2017.0,36,three,0.1414141414141414
2018.0,36,three,0.15151515151515152
2019.0,36,three,0.15151515151515152
2020.0,36,three,0.15
2020.0,36,three,0.15
1957.0,37,three,0.1485148514851485
1958.0,37,three,0.15841584158415842
1959.0,37,three,0.15
1960.0,37,three,0.16
1961.0,37,three,0.16
1961.0,37,three,0.16
1962.0,37,three,0.16
1963.0,37,three,0.16161616161616163
1964.0,37,three,0.17
1965.0,37,three,0.1717171717171717
1966.0,37,three,0.17
1966.0,37,three,0.17
1967.0,37,three,0.18181818181818182
1968.0,37,three,0.19
1969.0,37,three,0.19
1970.0,37,three,0.19
1971.0,37,three,0.21
1971.0,37,three,0.21
1972.0,37,three,0.21
1973.0,37,three,0.21
1974.0,37,three,0.21212121212121213
1975.0,37,three,0.22
1976.0,37,three,0.22
1976.0,37,three,0.22
1977.0,37,three,0.22
1978.0,37,three,0.22
1979.0,37,three,0.22
1980.0,37,three,0.21
1981.0,37,three,0.2079207920792079
1981.0,37,three,0.2079207920792079
1982.0,37,three,0.20202020202020202
1983.0,37,three,0.2
1984.0,37,three,0.19
1985.0,37,three,0.19
1986.0,37,three,0.19
1986.0,37,three,0.19
1987.0,37,three,0.1919191919191919
1988.0,37,three,0.18
1989.0,37,three,0.18181818181818182
1990.0,37,three,0.18181818181818182
1991.0,37,three,0.18181818181818182
1991.0,37,three,0.18181818181818182
1992.0,37,three,0.18181818181818182
1993.0,37,three,0.18
1994.0,37,three,0.18
1995.0,37,three,0.18
1996.0,37,three,0.18
1996.0,37,three,0.18
1997.0,37,three,0.18181818181818182
1998.0,37,three,0.18
1999.0,37,three,0.18
2000.0,37,three,0.18
2001.0,37,three,0.1717171717171717
2001.0,37,three,0.1717171717171717
2002.0,37,three,0.1717171717171717
2003.0,37,three,0.16161616161616163
2004.0,37,three,0.16161616161616163
2005.0,37,three,0.16
2006.0,37,three,0.15151515151515152
2006.0,37,three,0.15151515151515152
2007.0,37,three,0.15
2008.0,37,three,0.1485148514851485
2009.0,37,three,0.14
2010.0,37,three,0.14
2011.0,37,three,0.1414141414141414
2011.0,37,three,0.1414141414141414
2012.0,37,three,0.14
2013.0,37,three,0.14
2014.0,37,three,0.1414141414141414
2015.0,37,three,0.15
2016.0,37,three,0.15
2016.0,37,three,0.15
2017.0,37,three,0.15
2018.0,37,three,0.15
2019.0,37,three,0.15
2020.0,37,three,0.15151515151515152
2020.0,37,three,0.15151515151515152
1958.0,38,three,0.15
1959.0,38,three,0.16
1960.0,38,three,0.16
1961.0,38,three,0.16
1962.0,38,three,0.15841584158415842
1962.0,38,three,0.15841584158415842
1963.0,38,three,0.16
1964.0,38,three,0.17
1965.0,38,three,0.16831683168316833
1966.0,38,three,0.1717171717171717
1967.0,38,three,0.1782178217821782
1967.0,38,three,0.1782178217821782
1968.0,38,three,0.19
1969.0,38,three,0.19
1970.0,38,three,0.19
1971.0,38,three,0.19801980198019803
1972.0,38,three,0.2079207920792079
1972.0,38,three,0.2079207920792079
1973.0,38,three,0.21
1974.0,38,three,0.22
1975.0,38,three,0.22
1976.0,38,three,0.22
1977.0,38,three,0.22
1977.0,38,three,0.22
1978.0,38,three,0.22
1979.0,38,three,0.2222222222222222
1980.0,38,three,0.21782178217821782
1981.0,38,three,0.21
1982.0,38,three,0.21
1982.0,38,three,0.21
1983.0,38,three,0.21212121212121213
1984.0,38,three,0.21
1985.0,38,three,0.1919191919191919
1986.0,38,three,0.19801980198019803
1987.0,38,three,0.18811881188118812
1987.0,38,three,0.18811881188118812
1988.0,38,three,0.18811881188118812
1989.0,38,three,0.18811881188118812
1990.0,38,three,0.19
1991.0,38,three,0.1919191919191919
1992.0,38,three,0.18811881188118812
1992.0,38,three,0.18811881188118812
1993.0,38,three,0.18627450980392157
1994.0,38,three,0.18811881188118812
1995.0,38,three,0.19
1996.0,38,three,0.18181818181818182
1997.0,38,three,0.18811881188118812
1997.0,38,three,0.18811881188118812
1998.0,38,three,0.19
1999.0,38,three,0.19
2000.0,38,three,0.19
2001.0,38,three,0.18
2002.0,38,three,0.18
2002.0,38,three,0.18
2003.0,38,three,0.17
2004.0,38,three,0.17
2005.0,38,three,0.16831683168316833
2006.0,38,three,0.15841584158415842
2007.0,38,three,0.16
2007.0,38,three,0.16
2008.0,38,three,0.16161616161616163
2009.0,38,three,0.15151515151515152
2010.0,38,three,0.15151515151515152
2011.0,38,three,0.1485148514851485
2012.0,38,three,0.1485148514851485
2012.0,38,three,0.1485148514851485
2013.0,38,three,0.15
2014.0,38,three,0.15
2015.0,38,three,0.15
2016.0,38,three,0.15151515151515152
2017.0,38,three,0.15841584158415842
2017.0,38,three,0.15841584158415842
2018.0,38,three,0.15841584158415842
2019.0,38,three,0.16
2020.0,38,three,0.15841584158415842
2020.0,38,three,0.15841584158415842
1959.0,39,three,0.16
1960.0,39,three,0.16
1961.0,39,three,0.15841584158415842
1962.0,39,three,0.16
1963.0,39,three,0.16
1963.0,39,three,0.16
1964.0,39,three,0.15841584158415842
1965.0,39,three,0.17
1966.0,39,three,0.17
1967.0,39,three,0.17
1968.0,39,three,0.18
1968.0,39,three,0.18
1969.0,39,three,0.18811881188118812
1970.0,39,three,0.19
1971.0,39,three,0.19
1972.0,39,three,0.20202020202020202
1973.0,39,three,0.21
1973.0,39,three,0.21
1974.0,39,three,0.21212121212121213
1975.0,39,three,0.22
1976.0,39,three,0.21782178217821782
1977.0,39,three,0.22
1978.0,39,three,0.22
1978.0,39,three,0.22
1979.0,39,three,0.22
1980.0,39,three,0.2222222222222222
1981.0,39,three,0.22
1982.0,39,three,0.21212121212121213
1983.0,39,three,0.21
1983.0,39,three,0.21
1984.0,39,three,0.21
1985.0,39,three,0.21
1986.0,39,three,0.1919191919191919
1987.0,39,three,0.19801980198019803
1988.0,39,three,0.1919191919191919
1988.0,39,three,0.1919191919191919
1989.0,39,three,0.19
1990.0,39,three,0.19
1991.0,39,three,0.19
1992.0,39,three,0.18811881188118812
1993.0,39,three,0.19
1993.0,39,three,0.19
1994.0,39,three,0.19
1995.0,39,three,0.19
1996.0,39,three,0.18811881188118812
1997.0,39,three,0.18811881188118812
1998.0,39,three,0.1919191919191919
1998.0,39,three,0.1919191919191919
1999.0,39,three,0.19
2000.0,39,three,0.19
2001.0,39,three,0.19
2002.0,39,three,0.18811881188118812
2003.0,39,three,0.18
2003.0,39,three,0.18
2004.0,39,three,0.18
2005.0,39,three,0.1717171717171717
2006.0,39,three,0.1717171717171717
2007.0,39,three,0.17
2008.0,39,three,0.16831683168316833
2008.0,39,three,0.16831683168316833
2009.0,39,three,0.16
2010.0,39,three,0.16
2011.0,39,three,0.15151515151515152
2012.0,39,three,0.15151515151515152
2013.0,39,three,0.15
2013.0,39,three,0.15
2014.0,39,three,0.15
2015.0,39,three,0.15
2016.0,39,three,0.16
2017.0,39,three,0.16
2018.0,39,three,0.16161616161616163
2018.0,39,three,0.16161616161616163
2019.0,39,three,0.16161616161616163
2020.0,39,three,0.16161616161616163
2020.0,39,three,0.16161616161616163
1960.0,40,three,0.16
1961.0,40,three,0.15841584158415842
1962.0,40,three,0.15841584158415842
1963.0,40,three,0.16
1964.0,40,three,0.16
1964.0,40,three,0.16
1965.0,40,three,0.1717171717171717
1966.0,40,three,0.17
1967.0,40,three,0.17
1968.0,40,three,0.1717171717171717
1969.0,40,three,0.18
1969.0,40,three,0.18
1970.0,40,three,0.18811881188118812
1971.0,40,three,0.19
1972.0,40,three,0.19
1973.0,40,three,0.2
1974.0,40,three,0.2079207920792079
1974.0,40,three,0.2079207920792079
1975.0,40,three,0.21212121212121213
1976.0,40,three,0.22
1977.0,40,three,0.22
1978.0,40,three,0.22
1979.0,40,three,0.22
1979.0,40,three,0.22
1980.0,40,three,0.23
1981.0,40,three,0.23
1982.0,40,three,0.21782178217821782
1983.0,40,three,0.21212121212121213
1984.0,40,three,0.21
1984.0,40,three,0.21
1985.0,40,three,0.21
1986.0,40,three,0.21
1987.0,40,three,0.2
1988.0,40,three,0.2
1989.0,40,three,0.1919191919191919
1989.0,40,three,0.1919191919191919
1990.0,40,three,0.19
1991.0,40,three,0.19
1992.0,40,three,0.19
1993.0,40,three,0.19
1994.0,40,three,0.19
1994.0,40,three,0.19
1995.0,40,three,0.19
1996.0,40,three,0.19
1997.0,40,three,0.19
1998.0,40,three,0.19
1999.0,40,three,0.1919191919191919
1999.0,40,three,0.1919191919191919
2000.0,40,three,0.2
2001.0,40,three,0.1919191919191919
2002.0,40,three,0.19
2003.0,40,three,0.1919191919191919
2004.0,40,three,0.18811881188118812
2004.0,40,three,0.18811881188118812
2005.0,40,three,0.18181818181818182
2006.0,40,three,0.18
2007.0,40,three,0.1717171717171717
2008.0,40,three,0.17
2009.0,40,three,0.16831683168316833
2009.0,40,three,0.16831683168316833
2010.0,40,three,0.1717171717171717
2011.0,40,three,0.16161616161616163
2012.0,40,three,0.16
2013.0,40,three,0.15841584158415842
2014.0,40,three,0.16
2014.0,40,three,0.16
2015.0,40,three,0.16
2016.0,40,three,0.16
2017.0,40,three,0.16
2018.0,40,three,0.16
2019.0,40,three,0.16831683168316833
2019.0,40,three,0.16831683168316833
2020.0,40,three,0.17
2020.0,40,three,0.17
1961.0,41,three,0.16161616161616163
1962.0,41,three,0.16161616161616163
1963.0,41,three,0.16161616161616163
1964.0,41,three,0.16
1965.0,41,three,0.15841584158415842
1965.0,41,three,0.15841584158415842
1966.0,41,three,0.17
1967.0,41,three,0.16831683168316833
1968.0,41,three,0.17
1969.0,41,three,0.1782178217821782
1970.0,41,three,0.18
1970.0,41,three,0.18
1971.0,41,three,0.19
1972.0,41,three,0.19
1973.0,41,three,0.1919191919191919
1974.0,41,three,0.2
1975.0,41,three,0.2079207920792079
1975.0,41,three,0.2079207920792079
1976.0,41,three,0.21
1977.0,41,three,0.22
1978.0,41,three,0.22
1979.0,41,three,0.21782178217821782
1980.0,41,three,0.22
1980.0,41,three,0.22
1981.0,41,three,0.23
1982.0,41,three,0.22
1983.0,41,three,0.2222222222222222
1984.0,41,three,0.21212121212121213
1985.0,41,three,0.21
1985.0,41,three,0.21
1986.0,41,three,0.21
1987.0,41,three,0.21
1988.0,41,three,0.2
1989.0,41,three,0.2
1990.0,41,three,0.1919191919191919
1990.0,41,three,0.1919191919191919
1991.0,41,three,0.19
1992.0,41,three,0.19
1993.0,41,three,0.19
1994.0,41,three,0.19
1995.0,41,three,0.19
1995.0,41,three,0.19
1996.0,41,three,0.1919191919191919
1997.0,41,three,0.19
1998.0,41,three,0.19
1999.0,41,three,0.18811881188118812
2000.0,41,three,0.1919191919191919
2000.0,41,three,0.1919191919191919
2001.0,41,three,0.2
2002.0,41,three,0.2
2003.0,41,three,0.19801980198019803
2004.0,41,three,0.19
2005.0,41,three,0.1919191919191919
2005.0,41,three,0.1919191919191919
2006.0,41,three,0.18
2007.0,41,three,0.18
2008.0,41,three,0.18
2009.0,41,three,0.17
2010.0,41,three,0.1717171717171717
2010.0,41,three,0.1717171717171717
2011.0,41,three,0.17
2012.0,41,three,0.16666666666666666
2013.0,41,three,0.16
2014.0,41,three,0.16
2015.0,41,three,0.16
2015.0,41,three,0.16
2016.0,41,three,0.16
2017.0,41,three,0.16
2018.0,41,three,0.16161616161616163
2019.0,41,three,0.16831683168316833
2020.0,41,three,0.16831683168316833
2020.0,41,three,0.16831683168316833
1962.0,42,three,0.16
1963.0,42,three,0.16
1964.0,42,three,0.16161616161616163
1965.0,42,three,0.17
1966.0,42,three,0.15841584158415842
1966.0,42,three,0.15841584158415842
1967.0,42,three,0.17
1968.0,42,three,0.17
1969.0,42,three,0.17
1970.0,42,three,0.18
1971.0,42,three,0.18
1971.0,42,three,0.18
1972.0,42,three,0.1919191919191919
1973.0,42,three,0.19
1974.0,42,three,0.1919191919191919
1975.0,42,three,0.2
1976.0,42,three,0.21
1976.0,42,three,0.21
1977.0,42,three,0.21
1978.0,42,three,0.22
1979.0,42,three,0.22
1980.0,42,three,0.21782178217821782
1981.0,42,three,0.22
1981.0,42,three,0.22
1982.0,42,three,0.22
1983.0,42,three,0.22
1984.0,42,three,0.2222222222222222
1985.0,42,three,0.21212121212121213
1986.0,42,three,0.21
1986.0,42,three,0.21
1987.0,42,three,0.21
1988.0,42,three,0.21
1989.0,42,three,0.19801980198019803
1990.0,42,three,0.2
1991.0,42,three,0.2
1991.0,42,three,0.2
1992.0,42,three,0.19
1993.0,42,three,0.19
1994.0,42,three,0.19
1995.0,42,three,0.1919191919191919
1996.0,42,three,0.1919191919191919
1996.0,42,three,0.1919191919191919
1997.0,42,three,0.1919191919191919
1998.0,42,three,0.19
1999.0,42,three,0.19
2000.0,42,three,0.19
2001.0,42,three,0.19
2001.0,42,three,0.19
2002.0,42,three,0.2
2003.0,42,three,0.2
2004.0,42,three,0.2
2005.0,42,three,0.19
2006.0,42,three,0.1919191919191919
2006.0,42,three,0.1919191919191919
2007.0,42,three,0.18
2008.0,42,three,0.18
2009.0,42,three,0.18
2010.0,42,three,0.1782178217821782
2011.0,42,three,0.17
2011.0,42,three,0.17
2012.0,42,three,0.17
2013.0,42,three,0.17
2014.0,42,three,0.16161616161616163
2015.0,42,three,0.16161616161616163
2016.0,42,three,0.16
2016.0,42,three,0.16
2017.0,42,three,0.16161616161616163
2018.0,42,three,0.16
2019.0,42,three,0.17
2020.0,42,three,0.17
2020.0,42,three,0.17
1963.0,43,three,0.16
1964.0,43,three,0.16161616161616163
1965.0,43,three,0.16161616161616163
1966.0,43,three,0.16831683168316833
1967.0,43,three,0.16
1967.0,43,three,0.16
1968.0,43,three,0.17
1969.0,43,three,0.17
1970.0,43,three,0.17
1971.0,43,three,0.18
1972.0,43,three,0.18
1972.0,43,three,0.18
1973.0,43,three,0.19
1974.0,43,three,0.18811881188118812
1975.0,43,three,0.19
1976.0,43,three,0.2
1977.0,43,three,0.21
1977.0,43,three,0.21
1978.0,43,three,0.21
1979.0,43,three,0.22
1980.0,43,three,0.22
1981.0,43,three,0.22
1982.0,43,three,0.22
1982.0,43,three,0.22
1983.0,43,three,0.22
1984.0,43,three,0.22
1985.0,43,three,0.2222222222222222
1986.0,43,three,0.21212121212121213
1987.0,43,three,0.21
1987.0,43,three,0.21
1988.0,43,three,0.21
1989.0,43,three,0.21
1990.0,43,three,0.19801980198019803
1991.0,43,three,0.20202020202020202
1992.0,43,three,0.2
1992.0,43,three,0.2
1993.0,43,three,0.19801980198019803
1994.0,43,three,0.19
1995.0,43,three,0.19
1996.0,43,three,0.1919191919191919
1997.0,43,three,0.1919191919191919
1997.0,43,three,0.1919191919191919
1998.0,43,three,0.1919191919191919
1999.0,43,three,0.19
2000.0,43,three,0.2
2001.0,43,three,0.19
2002.0,43,three,0.19801980198019803
2002.0,43,three,0.19801980198019803
2003.0,43,three,0.2
2004.0,43,three,0.2
2005.0,43,three,0.2
2006.0,43,three,0.1919191919191919
2007.0,43,three,0.19
2007.0,43,three,0.19
2008.0,43,three,0.18181818181818182
2009.0,43,three,0.18
2010.0,43,three,0.18
2011.0,43,three,0.18
2012.0,43,three,0.18
2012.0,43,three,0.18
2013.0,43,three,0.17
2014.0,43,three,0.17
2015.0,43,three,0.16831683168316833
2016.0,43,three,0.16
2017.0,43,three,0.16
2017.0,43,three,0.16
2018.0,43,three,0.16
2019.0,43,three,0.16
2020.0,43,three,0.17
2020.0,43,three,0.17
1964.0,44,three,0.16
1965.0,44,three,0.16161616161616163
1966.0,44,three,0.16161616161616163
1967.0,44,three,0.16831683168316833
1968.0,44,three,0.16
1968.0,44,three,0.16
1969.0,44,three,0.17
1970.0,44,three,0.17
1971.0,44,three,0.17
1972.0,44,three,0.18
1973.0,44,three,0.18
1973.0,44,three,0.18
1974.0,44,three,0.19
1975.0,44,three,0.18811881188118812
1976.0,44,three,0.19
1977.0,44,three,0.2
1978.0,44,three,0.21
1978.0,44,three,0.21
1979.0,44,three,0.21
1980.0,44,three,0.22
1981.0,44,three,0.22
1982.0,44,three,0.22
1983.0,44,three,0.22
1983.0,44,three,0.22
1984.0,44,three,0.22
1985.0,44,three,0.22
1986.0,44,three,0.22
1987.0,44,three,0.21212121212121213
1988.0,44,three,0.21
1988.0,44,three,0.21
1989.0,44,three,0.21
1990.0,44,three,0.21
1991.0,44,three,0.19801980198019803
1992.0,44,three,0.20202020202020202
1993.0,44,three,0.2
1993.0,44,three,0.2
1994.0,44,three,0.19801980198019803
1995.0,44,three,0.19
1996.0,44,three,0.19
1997.0,44,three,0.1919191919191919
1998.0,44,three,0.1919191919191919
1998.0,44,three,0.1919191919191919
1999.0,44,three,0.1919191919191919
2000.0,44,three,0.19
2001.0,44,three,0.2
2002.0,44,three,0.19
2003.0,44,three,0.19801980198019803
2003.0,44,three,0.19801980198019803
2004.0,44,three,0.2
2005.0,44,three,0.2
2006.0,44,three,0.2
2007.0,44,three,0.2
2008.0,44,three,0.1919191919191919
2008.0,44,three,0.1919191919191919
2009.0,44,three,0.19
2010.0,44,three,0.18
2011.0,44,three,0.18
2012.0,44,three,0.18
2013.0,44,three,0.18
2013.0,44,three,0.18
2014.0,44,three,0.17
2015.0,44,three,0.17
2016.0,44,three,0.16831683168316833
2017.0,44,three,0.16
2018.0,44,three,0.16
2018.0,44,three,0.16
2019.0,44,three,0.16161616161616163
2020.0,44,three,0.16831683168316833
2020.0,44,three,0.16831683168316833
1965.0,45,three,0.16
1966.0,45,three,0.16161616161616163
1967.0,45,three,0.16161616161616163
1968.0,45,three,0.16831683168316833
1969.0,45,three,0.16
1969.0,45,three,0.16
1970.0,45,three,0.17
1971.0,45,three,0.17
1972.0,45,three,0.17
1973.0,45,three,0.18
1974.0,45,three,0.18
1974.0,45,three,0.18
1975.0,45,three,0.19
1976.0,45,three,0.18811881188118812
1977.0,45,three,0.19
1978.0,45,three,0.2
1979.0,45,three,0.21
1979.0,45,three,0.21
1980.0,45,three,0.21
1981.0,45,three,0.22
1982.0,45,three,0.22
1983.0,45,three,0.22
1984.0,45,three,0.22
1984.0,45,three,0.22
1985.0,45,three,0.22
1986.0,45,three,0.22
1987.0,45,three,0.22
1988.0,45,three,0.21
1989.0,45,three,0.21
1989.0,45,three,0.21
1990.0,45,three,0.21
1991.0,45,three,0.21
1992.0,45,three,0.2
1993.0,45,three,0.20202020202020202
1994.0,45,three,0.19801980198019803
1994.0,45,three,0.19801980198019803
1995.0,45,three,0.19801980198019803
1996.0,45,three,0.1919191919191919
1997.0,45,three,0.1919191919191919
1998.0,45,three,0.1919191919191919
1999.0,45,three,0.1919191919191919
1999.0,45,three,0.1919191919191919
2000.0,45,three,0.19
2001.0,45,three,0.19
2002.0,45,three,0.2
2003.0,45,three,0.19
2004.0,45,three,0.19801980198019803
2004.0,45,three,0.19801980198019803
2005.0,45,three,0.2
2006.0,45,three,0.2
2007.0,45,three,0.2
2008.0,45,three,0.2
2009.0,45,three,0.1919191919191919
2009.0,45,three,0.1919191919191919
2010.0,45,three,0.19
2011.0,45,three,0.18
2012.0,45,three,0.18
2013.0,45,three,0.18
2014.0,45,three,0.18
2014.0,45,three,0.18
2015.0,45,three,0.1717171717171717
2016.0,45,three,0.17
2017.0,45,three,0.16831683168316833
2018.0,45,three,0.16
2019.0,45,three,0.16
2019.0,45,three,0.16
2020.0,45,three,0.16161616161616163
2020.0,45,three,0.16161616161616163
1940.0,20,four,0.0
1941.0,20,four,0.0
1942.0,20,four,0.0
1943.0,20,four,0.0
1944.0,20,four,0.0
1944.0,20,four,0.0
1945.0,20,four,0.0
1946.0,20,four,0.0
1947.0,20,four,0.0
1948.0,20,four,0.0
1949.0,20,four,0.0
1949.0,20,four,0.0
1950.0,20,four,0.0
1951.0,20,four,0.0
1952.0,20,four,0.0
1953.0,20,four,0.0
1954.0,20,four,0.0
1954.0,20,four,0.0
1955.0,20,four,0.0
1956.0,20,four,0.0
1957.0,20,four,0.0
1958.0,20,four,0.0
1959.0,20,four,0.0
1959.0,20,four,0.0
1960.0,20,four,0.0
1961.0,20,four,0.0
1962.0,20,four,0.0
1963.0,20,four,0.0
1964.0,20,four,0.0
1964.0,20,four,0.0
1965.0,20,four,0.0
1966.0,20,four,0.0
1967.0,20,four,0.0
1968.0,20,four,0.0
1969.0,20,four,0.0
1969.0,20,four,0.0
1970.0,20,four,0.0
1971.0,20,four,0.0
1972.0,20,four,0.0
1973.0,20,four,0.0
1974.0,20,four,0.0
1974.0,20,four,0.0
1975.0,20,four,0.0
1976.0,20,four,0.0
1977.0,20,four,0.0
1978.0,20,four,0.0
1979.0,20,four,0.0
1979.0,20,four,0.0
1980.0,20,four,0.0
1981.0,20,four,0.0
1982.0,20,four,0.0
1983.0,20,four,0.0
1984.0,20,four,0.0
1984.0,20,four,0.0
1985.0,20,four,0.0
1986.0,20,four,0.0
1987.0,20,four,0.0
1988.0,20,four,0.0
1989.0,20,four,0.0
1989.0,20,four,0.0
1990.0,20,four,0.0
1991.0,20,four,0.0
1992.0,20,four,0.0
1993.0,20,four,0.0
1994.0,20,four,0.0
1994.0,20,four,0.0
1995.0,20,four,0.0
1996.0,20,four,0.0
1997.0,20,four,0.0
1998.0,20,four,0.0
1999.0,20,four,0.0
1999.0,20,four,0.0
2000.0,20,four,0.0
2001.0,20,four,0.0
2002.0,20,four,0.0
2003.0,20,four,0.0
2004.0,20,four,0.0
2004.0,20,four,0.0
2005.0,20,four,0.0
2006.0,20,four,0.0
2007.0,20,four,0.0
2008.0,20,four,0.0
2009.0,20,four,0.0
2009.0,20,four,0.0
2010.0,20,four,0.0
2011.0,20,four,0.0
2012.0,20,four,0.0
2013.0,20,four,0.0
2014.0,20,four,0.0
2014.0,20,four,0.0
2015.0,20,four,0.0
2016.0,20,four,0.0
2017.0,20,four,0.0
2018.0,20,four,0.0
2019.0,20,four,0.0
2019.0,20,four,0.0
2020.0,20,four,0.0
2020.0,20,four,0.0
1941.0,21,four,0.0
1942.0,21,four,0.0
1943.0,21,four,0.0
1944.0,21,four,0.0
1945.0,21,four,0.0
1945.0,21,four,0.0
1946.0,21,four,0.0
1947.0,21,four,0.0
1948.0,21,four,0.0
1949.0,21,four,0.0
1950.0,21,four,0.0
1950.0,21,four,0.0
1951.0,21,four,0.0
1952.0,21,four,0.0
1953.0,21,four,0.0
1954.0,21,four,0.0
1955.0,21,four,0.0
1955.0,21,four,0.0
1956.0,21,four,0.0
1957.0,21,four,0.0
1958.0,21,four,0.0
1959.0,21,four,0.0
1960.0,21,four,0.0
1960.0,21,four,0.0
1961.0,21,four,0.0
1962.0,21,four,0.0
1963.0,21,four,0.0
1964.0,21,four,0.0
1965.0,21,four,0.0
1965.0,21,four,0.0
1966.0,21,four,0.0
1967.0,21,four,0.0
1968.0,21,four,0.0
1969.0,21,four,0.0
1970.0,21,four,0.0
1970.0,21,four,0.0
1971.0,21,four,0.0
1972.0,21,four,0.0
1973.0,21,four,0.0
1974.0,21,four,0.0
1975.0,21,four,0.0
1975.0,21,four,0.0
1976.0,21,four,0.0
1977.0,21,four,0.0
1978.0,21,four,0.0
1979.0,21,four,0.0
1980.0,21,four,0.0
1980.0,21,four,0.0
1981.0,21,four,0.0
1982.0,21,four,0.0
1983.0,21,four,0.0
1984.0,21,four,0.0
1985.0,21,four,0.0
1985.0,21,four,0.0
1986.0,21,four,0.0
1987.0,21,four,0.0
1988.0,21,four,0.0
1989.0,21,four,0.0
1990.0,21,four,0.0
1990.0,21,four,0.0
1991.0,21,four,0.0
1992.0,21,four,0.0
1993.0,21,four,0.0
1994.0,21,four,0.0
1995.0,21,four,0.0
1995.0,21,four,0.0
1996.0,21,four,0.0
1997.0,21,four,0.0
1998.0,21,four,0.0
1999.0,21,four,0.0
2000.0,21,four,0.0
2000.0,21,four,0.0
2001.0,21,four,0.0
2002.0,21,four,0.0
2003.0,21,four,0.0
2004.0,21,four,0.0
2005.0,21,four,0.0
2005.0,21,four,0.0
2006.0,21,four,0.0
2007.0,21,four,0.0
2008.0,21,four,0.0
2009.0,21,four,0.0
2010.0,21,four,0.0
2010.0,21,four,0.0
2011.0,21,four,0.0
2012.0,21,four,0.0
2013.0,21,four,0.0
2014.0,21,four,0.0
2015.0,21,four,0.0
2015.0,21,four,0.0
2016.0,21,four,0.0
2017.0,21,four,0.0
2018.0,21,four,0.0
2019.0,21,four,0.0
2020.0,21,four,0.0
2020.0,21,four,0.0
1942.0,22,four,0.0
1943.0,22,four,0.0
1944.0,22,four,0.0
1945.0,22,four,0.0
1946.0,22,four,0.0
1946.0,22,four,0.0
1947.0,22,four,0.0
1948.0,22,four,0.0
1949.0,22,four,0.0
1950.0,22,four,0.0
1951.0,22,four,0.0
1951.0,22,four,0.0
1952.0,22,four,0.0
1953.0,22,four,0.0
